學號,不及格學分數,學年學期,修習學分總數,示警類別
fbee176fbf7d1257cd0f7c87796869a5121c6567694ae9e5129da1a4e99ecdb3,"9 ",1051,17,1/2不及格
2119d91686257f5fc2e2e8ea86621d2abb738017e207f1cc97614f2e18fd5ad2,"9 ",1051,12,1/2不及格
ed9e5c29c8b701ca7d1670fe8cf8d3c9538d20d27fe8b387a835f8889012d9ad,12,1051,17,1/2不及格
2f610c0f50a0c94bed2c3680c6107b1abb820876c31efe3f7f149d36bd986cde,13,1051,24,1/2不及格但是為特殊身分
644729f8cc16d8a158723761071002ec26d5086713b105e764766e9671ab8938,"5 ",1051,10,1/2不及格
23c2830bcc7f627c6919fac00a3851e295be127426207793c2b822220a2fdbd5,12,1051,17,1/2不及格
8bb1386259784fbc40fd1eae9469419020330c767010ce4a0e93ca714c7b2dab,12,1051,24,1/2不及格
dac5d0d07afa429ea2128741ddd0158d0450c1269f4379376323c94c228c5a3e,16,1051,16,1/2不及格
34cf9e9cb887b5f89ae8300272ea067d8d6bb87fce7a7571dd87da90457c54d8,10,1051,18,1/2不及格但是為特殊身分
b01b5f01fdf2d3d1a116300364a68a31c8722b72194c9442ad5ce3e525ea8bbe,12,1051,17,2/3不及格
8434beeeebb6c8a9b465d41e96cf2e4d180fbdaaac5fbe248fb8b3abc89c7b4d,14,1051,22,1/2不及格
c88978d49c313c65c7acd986ef6f915b8ff8e91485f9687021bd1f9a7ec8b488,"9 ",1051,18,1/2不及格
ce4932d758fe0d969b5be712316a6c0cc3b07ac6c712974944364bcfefa505ae,10,1051,19,1/2不及格
feec09b0efbbb6271e745d5d2a96f8c2823584442d43d22143ea2380142dc245,12,1051,23,1/2不及格但是為特殊身分
f4b7ddfc539c5f7272a8aeb4cacfa32dbbfa87824fb9ee0171cdbc582f78ab35,15,1051,18,2/3不及格
8b77edfef5a7cbde2094201e173e0388e56da6073beea03ce22ad22c4544c05e,12,1051,15,2/3不及格
3098cf60e2a17642aa81422511440ab712e7eea028fed1e09da0711aacc1cb64,18,1051,25,2/3不及格
97d4ac32b58c6eb449f5976bb7af0d9ade560472bf633d1153d75216eeab2c47,"9 ",1051,18,1/2不及格
b06c5eae9769a3a1e9a247b8b0404c55bc12f93874c92a9fd44c1d3d74d979ff,15,1051,19,1/2不及格
a3ccc3344e23543ffa46b2b45e5020b3193f5c98b81b4a9632991e052a4af538,18,1051,26,1/2不及格
194370a56361c841848fce96044ba26fb88f8b1c05b09f873aa645fd7d766c98,11,1051,19,1/2不及格
a3a5de1a630a2fd30c824c9cf3b926d3859740a17dd465ebf8d43ce9cadff4d4,12,1051,24,1/2不及格
97921335f94e8e97af6e1d737995da076dd69436fe3418e31af541b6832f996f,15,1051,23,1/2不及格
011d7376bbbe6e65aa495313916cc2778aed9bc093ab4224d429b719fbb0e468,21,1051,23,2/3不及格
d1f9a924dbcbf11f7d914e6802150f78356765c6ad80f15170d3903a6a885d7e,15,1051,25,1/2不及格
2a66e2b2b140b8b3506e08c5ef1d443b022f2d5329bd5ad4b485a08e21af8c4a,15,1051,17,1/2不及格
b22177ce1d610c6f1ee13bb43c9673748c94fdb5ba1fd32c4a379169dda82b5c,12,1051,22,1/2不及格
a3dbe6d5203995a7bddf4f6e66b5283ed889574a0004464ddc0b6d79e1743dcb,15,1051,27,1/2不及格但是為特殊身分
f59b3190093dc545df250ba4c6e4bf739ca5a45da74a59e6ed25b7c2a6a2f273,15,1051,24,1/2不及格
d41de61b50e30f0d0111c18f6d1d36f1cac0fd3c17ad43a4f5c810baa469ae52,12,1051,24,1/2不及格
a5789a903897f93ac8171306bdf1d9a18b1b0fd644bb16b0a85f1d7ec0efe746,14,1051,23,1/2不及格
62c13513ed8e0b62e93438471625bc6a8950b82cc8ed8f0cbd10deac15fad97e,16,1051,16,1/2不及格
fd9bc1ae118e39695d766cee60ecc2508fa99f594733167d51caeca8c2479267,"9 ",1051,18,1/2不及格
5bcf78e8a1287ed943c29585aaaa3abaac769df64f8502df35a26404061953b0,12,1051,24,1/2不及格
ff68ce0de816021f86f0321337ffb175b905310a24e27800c9e2294babb7d552,12,1051,18,2/3不及格
96fe6fc0699ef733bb31334f0e067b771ee0cd55f3b3beb5739276e5416f2d2b,13,1051,16,1/2不及格
745991d9658079fc74e12d5e7b0d5da11badcc2e6f67362cbdbbef460f51950b,15,1051,19,1/2不及格
54725cebf7ada1f40cd720a3dfc9903eeace87891eba4f1d12798355bd7d1d6c,"9 ",1051,18,1/2不及格
f16335d3292356dd42133a961af67afb50aa8370dc86e59df60c092c2c6e7471,24,1051,26,1/2不及格
9065c707dc88bc1946d7e450c03e80ca50461c65ba0a1be736a78999f706afdd,12,1051,16,1/2不及格
e98664380773b205aac17628abf3cb4025b1d46a71161f7f2da86679a63d0933,13,1051,24,1/2不及格
b443423b21a3b2fc5d917057beb59b6eaa985c59e405114b3416a45e894bf460,"9 ",1051,17,1/2不及格
20d106e0ec399dadb5cc64c2995add799990d4a431e3255332383a64f439d608,10,1051,10,1/2不及格
c0b85e4a639877bef7e9252a9ddac0ccfe0ecd403090c5ae617472b93f16fcea,"8 ",1051,16,1/2不及格
3bf0cc7aeaf591e632d23d7ff349c668512aa2f4e65f42665f8fea80e37def23,11,1051,22,1/2不及格
ba758f3886a70bae8a25a71266d09f982180005ffbe509dfc343124aad7767ee,12,1051,18,1/2不及格
74e205b90ee00081200f88facf80864e48ef34a796768243097a4fd7bf6197ef,"6 ",1051,10,1/2不及格但是為特殊身分
cd8fd94ef0179efdff8fa62553dae3d2a701bacd4412de38c155d65ed801893a,19,1051,22,1/2不及格
90c2a276baf2be655ef82318c45e923b8cfe51f6289da1b07a8a6ba046f54f3d,"8 ",1051,16,1/2不及格但是為特殊身分
3cb3f5b95fc35a903163b1266f181d03066f2c953831c9ac2003c7180021e5e4,10,1051,19,1/2不及格
adf2d715ce650daa7ceaf169d70168fdf7af6aa4544e5747dc55f3b60105784b,16,1051,16,1/2不及格
0f8384a8d5fc6c1274d21dd1b6c9c16e7a9d8b91b9e8e759c5206559cb101d2d,10,1051,18,1/2不及格
a9adb3ca19bf8a61ce1918a4e78cb85c429c8cc7302464bca0e0babfe169e3ff,"9 ",1051,17,1/2不及格但是為特殊身分
5607b10a400daa57a94839e676a7fc0c2062a4fbe66024305c22867f861cb6d5,13,1051,20,1/2不及格
402bf5bf62f1d25b3b2693c9856708feace9ec33b29368ee0605bef4de5cb04c,12,1051,18,2/3不及格
9632abefb0c6ba1fb8241ff32f1ccdfbebdb50794d761679e3dbdb18ce3f93b7,11,1051,18,1/2不及格
27841940d2ad90823bbddc1adee9ef1133c442eb44238cb1d30ab0273c251401,12,1051,21,1/2不及格
1e953466e319b51d021ef4924c314aa4c2fb5c8c7ddbae7b9fc7a52b285c0774,11,1051,16,1/2不及格
5fe00207acac64e7b8301af0c8812fd96bc86e8b9c178a9b0fc629af219290ea,12,1051,17,1/2不及格
f385c17c1bf1c84f811bb5e7026918bb92675edbb652468b09f75bb74c605456,11,1051,16,1/2不及格
aa875ae0e1e3ceef47752714b834381ca3f005c1d41e68647d4e60f3bfeab437,"9 ",1051,16,1/2不及格但是為特殊身分
ab7d1c88f275531d4f2c3d27da023fe93ce6e494e0fb9a7c99c740df00fa66c7,11,1051,18,1/2不及格但是為特殊身分
882303753c45f527ac5c6f8a7eab5e516310f9bf32f9a72e073ed97e1b668823,"9 ",1051,17,1/2不及格但是為特殊身分
0ce3f1f8a05487c7a9abcb30e3d676bc35a890f636a63dd12fc728049013ba54,"5 ",1051,10,1/2不及格
d46e68c5d8edbfc8c53aa66a956633560f95983d2f3a38dcfb13d8cc41a874ec,"9 ",1051,16,1/2不及格
90e9d28eb3b5b901e0fba3fbac0a3a1a9e287834f1e9ba4113b16de77e8ee16e,11,1051,19,1/2不及格
7374eec421a5d838fd8290342b89a4bd6875578354a9a92839c8e458d8b1df17,11,1051,19,1/2不及格
9b5778c829505f7779833272e5fd8524718e6e93da62894bee36797e922f22d0,"9 ",1051,18,1/2不及格
c79cc8b046bd3a96eba3b1f448a41e23f72a3b8804fe82db2bde5b38179daaf1,"9 ",1051,18,1/2不及格
c8ccef56dfae7928bc4847512d11feda462d08b3d9892afcc4a00c2ee6cb6380,"9 ",1051,17,1/2不及格
ad9b92fd832560b5610806828a792662d4ca1ab1455db1bb9cf5b021686c3156,"9 ",1051,18,1/2不及格
c20d545b64916ad9d6adae8857687cec9add11e007356f3d4652d498884711ca,"9 ",1051,17,1/2不及格
befa5a572918ee086e40af8b924668dad4f30cd7107a9742e7927df9ed861db1,16,1051,18,1/2不及格
48b3976b8b13d7901da8d740b8e12ad874c07b303be87784ab06136e1be3f14f,12,1051,19,1/2不及格
54bf0dd1b05e4feea259039815f98786dd4ef4173ff7ec1db0d5229b86e6f84e,"9 ",1051,16,1/2不及格
c7247d849131caf84aad424bc6f2fd9b92e611a8c8b0e41aa544859ab1db9ef7,"9 ",1051,18,1/2不及格
d5a0123caef7974fdd085bb811e994ffc58d6179b9268b1c40ba58a50b3f9884,12,1051,21,1/2不及格
c27f0b52df46e60af96ab1a96b7a1931185e88d2b1968e69e5375e57df856e75,12,1051,21,1/2不及格
97edf06c9dc1bd2edb8cc392340080ce52aa9fa949ac3addd2ea5cd2800507a0,23,1051,26,1/2不及格
7a7a3d335df6322a2c5e598e01b83448fcbbdeb79b95fc9ba009127c6909d113,18,1051,19,1/2不及格
02bc42a3b733ab10d5c3ffa821ddd39799dbcec8ebb99fabcedc1eb6f2890cca,"9 ",1051,16,1/2不及格
a3a847c6721dcd18a6bf466157cc3ebe3bc2578191e088c6368ca8e0b8f75433,16,1051,18,2/3不及格
9b415b24f9fddc10cd36ef29a874417832d9f58572ec93260a5312bd1374180a,12,1051,22,1/2不及格
3cf988a4d571f2dfcdf3ed9e3732d33668661169261fb80bb684029639e43982,14,1051,19,1/2不及格
cc089afaed6350135b8220c3c15e66f8324906c93415a8d9fe243fd7ff14a922,15,1051,20,2/3不及格
630f0f0aec7a8a2a7018d832757d41b3a8b151b3615016732574ec59190f81e2,12,1051,21,1/2不及格但是為特殊身分
4ca7110fb70a4974bec43b4b2ec04385b799c1e11735e4331d7e6d399e5e6d96,15,1051,24,1/2不及格但是為特殊身分
bf30cabc832d3682668d463e996dd896b02a127f9c1492b64f9bde591840627d,"9 ",1051,18,1/2不及格
649fb21968219221eaf18170142d64f1ab2fc4b4217e914b0022c70ba6df281d,12,1051,21,1/2不及格
0d58a0e3ed79e46f2f8a7ebe3c73a460e6ada8f16ee2123a9aad7576d6494e40,"9 ",1051,17,1/2不及格
0c28b17ac68d8d4ba1ac3e1ebda9f718ff93534ac34542e5be314abfb85ca204,11,1051,20,1/2不及格
03d1122190a607d3735c731407df1e97b43ccb64466b1951594d6806e5f15351,"9 ",1051,18,1/2不及格但是為特殊身分
0bf5826786a0bb7ebca995cc9b6ca7c6868c26c7818fbf23e5b137b379f2e6f5,14,1051,20,2/3不及格
f7431624090c41076eb3a16d74cf6ea7e0d5fa1e57ac4d1c6e48cb7fb00426ca,"9 ",1051,17,1/2不及格但是為特殊身分
65cd7ca06bdf0ef77407c2bc9324f30ba04a233f8b28160722febc9fbdb7ad3b,"9 ",1051,16,1/2不及格
302f8116dc16bcab2c60c9fef701b29cae1702cb75a10f8a9b5578350217fb75,11,1051,17,1/2不及格但是為特殊身分
50a166fe2e0c6cd4f88a50254daad7cc546954c7ae736d493332be7eeb25fbb2,12,1051,17,1/2不及格
7847447586990b3d28cc022f964f90558adc74e6b3b3922bbe42b36da2c7fe53,12,1051,19,1/2不及格
3774d5c92dbac680bf720bb98dadfca96d8b23cbcb3519462f0596b5ab2068f1,16,1051,23,2/3不及格
6fe5f1751627094b3c66fc9c8c9db7313a648d9718d4f28cb9c3dce514765e20,"8 ",1051,16,1/2不及格
621704b5f48cd497584b438dfa5c0ce865efee40399c0eb51d132f1cf07aa580,12,1051,18,1/2不及格
ec4aac3f6b138e9fa56d573cabc0147344fec41f2df5ae32514479f8a7caf809,12,1051,17,1/2不及格
f4fb6ca4b535fd481f812b5c6a38650dbdbd189d7536101687612ee12db1974a,15,1051,17,1/2不及格
c56d16c8565e7157a4434e2d7573ee3beb2397dab65a5ad4476ca7a4112400b5,17,1051,17,1/2不及格
187f91f5ca72c46df5ef23225a4eddd9aff2713518fc02bc4fc60de9628bdc13,"9 ",1051,16,1/2不及格但是為特殊身分
e5347a6a6ac6d0b9f679b93d3508c139f182e41ae40acd5638c6e2a1300d6a2e,"9 ",1051,17,1/2不及格
35d3f1bf2a37837679a9cc9f87a874cd52a9e746050af8366cb524b0f6ad2dc5,20,1051,22,1/2不及格
5e95c6f1325c971a5227e3d23efa89c54da66caa5ae816befcf8cb1c7bd08110,11,1051,19,1/2不及格但是為特殊身分
bc0fbb5d67c089410cc2011d40f8b6e1ec902e596998c590440f2a406a97ec39,16,1051,25,1/2不及格
052c00ebb2475678d6779d1acaa047273cfee864897e109ab53065af411769fd,16,1051,20,1/2不及格
d38db23508a2e0457002b903645953c101def3f3adab4f03078e59784e746ad9,20,1051,20,1/2不及格
7462113fb7f951772f69600a26e40adb671317ad74c7681c1deeaabb796dac79,11,1051,20,1/2不及格但是為特殊身分
5724390cd3fc8122b6ba16b93e0bec847896bad412cb09c839d4beb21977deaa,10,1051,19,1/2不及格
6dabf3f294ca914368d53ca1384c89da1a82cfb7e6224850b615d5f992503701,"5 ",1051,10,1/2不及格但是為特殊身分
e7e28d81d7fbdc2cde0bb9bd57fb2f6491cb838e9ac084597d6ee6a00da42f8f,10,1051,19,1/2不及格但是為特殊身分
cac2b2003538245c56d697d211d147d5732855eb1314a4bc475f6e016ed23d5f,"8 ",1051,15,1/2不及格但是為特殊身分
ed82383ef6f47f16543970ac5512ce37311206952bfd5c1cf14bc26933b50b16,"9 ",1051,14,1/2不及格但是為特殊身分
6529c2b777ae5328f836c6decffcb9993fd73630be0a7a615a17f8eeed2bf7a6,13,1051,18,2/3不及格
2085f5f92802df615bee96fc7355ae0d6194e68ea2e94613a457a1e03889105f,"5 ",1051,10,1/2不及格但是為特殊身分
7a61f12ee8abc762c04ccbbd46d4c390c745e86f7a160811270a437154dcf1e1,13,1051,17,2/3不及格
62f673fb41e688d498c2bfd8f9d0e3b4c91746792f7a562edf19181eeb21d24b,10,1051,16,1/2不及格但是為特殊身分
6e210cfd32e3d93178034bd123ec111de75f1af8cecffdddfdede52ce3933b43,"8 ",1051,15,1/2不及格但是為特殊身分
cafa94ebb7429b51d46dded393083598f1fd7aff569ebdce0c3606b89a0dad40,13,1051,15,2/3不及格
bc9b885882569a7bc50650e65fd665da95f1164d4c8e69ba4aaef4db1ce29aa9,12,1051,17,2/3不及格
ff8f33205fed80e3cf682ead860d1c7531dbed624b6f784dcbf9bda88b378767,"9 ",1051,12,2/3不及格
bfd0e6e0548f31eda0628a7f60850ab97a7a827d31fd294bab40373203edc80b,12,1051,21,1/2不及格但是為特殊身分
14952a9909713321a1e0e5db8eb175fa7aa170fd2eb1158a8c1a410999312616,12,1051,15,2/3不及格
4e352beb7ca24c500edd9c3546bc5086ff32412536082b2f4de63336144d5e00,15,1051,18,2/3不及格
5d19ba6f3003629ac248477cf0dfc783f49bfacf583d9c788a6491bf1b0ff542,15,1051,15,2/3不及格
78c8481b6e4dd7c0d03c2df815b1bdcfca0d26902a9f4b6135e14533a7ce7422,14,1051,17,2/3不及格
5de5235a451877be5d353b34776fcefc4c99cd9861872d41121d7e090040ace8,14,1051,17,2/3不及格
fbfe573ac3456fc147455afd3051a8ef0de1ea72dca02015c55f3da213b90bff,15,1051,20,1/2不及格
a0a009e9e7005ef681c98ff9cceb20df09ca48507097c219478adce5bed0f5de,13,1051,21,1/2不及格但是為特殊身分
43f70f6f7033a64c28e0f12a58706a0f629ccd523d95a31fce67399b32cfc6af,10,1051,20,1/2不及格
5f9be55709292d4554e86cff17a43696047ae477f98e4846e4ec3a1a1f029697,13,1051,21,1/2不及格
0aef8a07f5aebc6fae71fc0bdfb96b4656aaa11ed3d793d9f2e71525c1cc8524,17,1051,17,1/2不及格
47ae22c825ebb7d4d55f3c9103e558c5660aea7549722d0b15a03ed9dd6ccb5e,10,1051,20,1/2不及格
dc4b98a583f64c853a2783835638b1000a046b19df352898c800d6be5475452e,"9 ",1051,17,1/2不及格
6e7e7826e12a04279e84ca189cab7b6a71c2c2a3b197078ebf2d096f66f25b86,10,1051,19,1/2不及格
46d07fd2f572462bc4ae4968bbea74036b7158c707a6436a40a6e4eadd20e977,17,1051,22,2/3不及格
410e7fde75e66043d625588b147aa3a62f79d87425c801f5a73392c21742bb86,13,1051,20,1/2不及格
2eb3bad1fb93dd57c36445b2b66ca9c0beab874c8a237d652ddf0c8f15267c92,"9 ",1051,12,2/3不及格
1b4ed20b9121317df59acf18acdf4b13b40c015b56d6de2d08acc07031bf5484,"9 ",1051,12,2/3不及格
d7b2790160015741fbab34165df67ef4fe81bde051caa93278c3e30f8deaf42b,13,1051,18,2/3不及格
a7cf221a594c9d7983cb863390a721c01a36da58a31c0ff3ba7fae54a9366286,"9 ",1051,16,1/2不及格但是為特殊身分
978309c307dd4a1fe7446be65d90ad212fa44b838456cc45be46ed7299e29502,"9 ",1051,18,1/2不及格
39f27efa40a6a370e9dcf7c3cb17f9f0c7fc86a022c7fa73ecd8c77cb1507822,14,1051,20,1/2不及格
f244328bf646a672c39ce830e9abd54099ba216dc357ba604b5e0e7ae2303a71,12,1051,20,1/2不及格
6c1e4e184f7d4d5fc60113cf0d033793117fdb934d7eac75b83dfa2bdc346d3e,12,1051,23,1/2不及格但是為特殊身分
5434f5c875ccdbae6aeb4b4faf93efce3021153d6d833627d68c83c8dbd56ee3,"9 ",1051,18,1/2不及格但是為特殊身分
99a07cc58c81b01718bfc486fe3273a08d3e68ad6f0d050ac95bc3fe4b6e93b9,12,1051,17,2/3不及格
21fe6c8c76867e8978533078dbcb62437febe70ea638c76897f4ca64bac291a0,"9 ",1051,15,1/2不及格但是為特殊身分
342350c577d00c961040b38ae0ba76fad141d8786f5dbfb70219487c947a3a23,"9 ",1051,12,2/3不及格
3b434d20c950cde1cf4e8f256ee9c9e5e1b4dffd10ea764d5781082c85de9187,12,1051,15,2/3不及格
b5e77eeab82df18f8baaaf3c49abe5f45f39b5a6616db2858fc0b1af03566aa1,"9 ",1051,15,1/2不及格但是為特殊身分
58e90952f1c1455967e76daf33768b30a16b871ab53ef83411b2d5027a5aa468,"9 ",1051,14,1/2不及格但是為特殊身分
ec745903f118fa2e012c44a90a5a6f27284e27248915296514d4009043015f6e,10,1051,19,1/2不及格
2f9060d0df52c3a13a7db7ed3776721d4935feb90ccbc86f468c43ccf1fb10f2,11,1051,18,1/2不及格
682e6aba523591542ec223ba8b4b54b4a82dd24b97c92bcd44170ef719ce3729,12,1051,20,1/2不及格但是為特殊身分
6a46c697eb7bcb8e4e7f4ec27ee40b731a4be3f1aa7bc61586df0bd99b4f3788,"9 ",1051,18,1/2不及格
d22c408c8396627e0cc7bc19f9333ad68480d2adc8b0e755b81e1b855b6a3a8d,11,1051,20,1/2不及格但是為特殊身分
4b604065722413688a5787afaa6c8f11c97f74825301f8c00ea9060f47b6c2ce,12,1051,16,2/3不及格
8e4568f31bb49bd0a01f09f879311f6fea5d8309698c3b8867424fb5a36523bd,20,1051,22,1/2不及格
474f261956369adfef035a47bc4c948c52a2809dfc0c2327cb6e2a7b5da4846e,11,1051,20,1/2不及格但是為特殊身分
84ff1fc43d2ea516f71adc50eb2edf294101899b7fe97e4b53be78a551580128,20,1051,22,1/2不及格
e4adb61f1fdfb61be90df28c5932b3eb37cd90fec04fa1724b6dd1affe099875,20,1051,20,1/2不及格
428e8a476b4ac01483c350ffa48beea5ad9a01fdf1845053b93e61de824f4c6a,"9 ",1051,12,2/3不及格
bfa20d4ec7a5b1272bdbc278a7dcfc371afe466317511b8b97fffe5241a6f8a5,"9 ",1051,12,2/3不及格
3f6355c043659d4d186c9a30c52bd3a2fdf88af489d757b6a0fd8f81c91543b9,12,1051,12,2/3不及格
dbc0b3995a40dea03c38494b3e953e60160e35cb4b83e26ae3eedd6a2e82cec1,15,1051,15,2/3不及格
9a9fef28c07064c76c006eae2a15a06765d9a7b892b2fd8f7495f5d961236a81,12,1051,15,2/3不及格
cc46a405cf2ae413c7720ad6e3b47de3eae108ed0a24f266bc6a5ca85849a864,"6 ",1051,11,1/2不及格但是為特殊身分
85f522df7b64a01570632ff8ed1e915e9ef9672b298c9f871cc64122362790ad,12,1051,21,1/2不及格但是為特殊身分
c4068e605363e5ad0c420718d5c1cfad088927cafddaf9501286126a60f06752,13,1051,19,2/3不及格
3b6e63676d9bca313b734b3d27ea5fab433bc74638a342b58b44f5f168e07d08,"9 ",1051,18,1/2不及格
56f254ba31b1d91b583f663e78f15dcad73f705449a60e9d542146347ee89160,15,1051,17,2/3不及格
324c981c24794146a5c597c3d7d52a0898ccac04977b881d0ce9263426f58d31,15,1051,17,2/3不及格
6261706b475dfe07579da266acaef799b5e80a3aaf4013713b91db327e83eaad,13,1051,23,1/2不及格但是為特殊身分
1932c4b2a1530fd988792da6392c5e64853a861bf46d80f1b2dbc990b3b1a840,"9 ",1051,12,2/3不及格
333050e9b1a5d7fc8605660211a90ee20aa10c31445d4583e51f935e110cd4b6,15,1051,22,2/3不及格
50d3f5427708901bd67b33553ac0a2d898c9304f9e93995b6eeddcb7060b64e6,20,1051,23,1/2不及格
043cf6d0246e972fafe6b63a98e28940316ae82d4803adfefe496e8b03a44da6,13,1051,13,2/3不及格
13d7a7bf63fa297cdf5b0928778887e87aaf601a63173368afdabf0773260ad0,12,1051,18,2/3不及格
bfa916fdb90ac65292a6ed13115247f19731d72267c6122a2ae456f54c3f7cd6,13,1051,18,2/3不及格
4592b62d419b734321888ef323bbd996524fe8fc9568e13c0a0d4789af48389b,"9 ",1051,17,1/2不及格但是為特殊身分
c93f162a8aa37ed682c4a85d7d4fb59139ea4378ab18a6dcb656445c57145a99,13,1051,13,2/3不及格
78218d15d6f32c1f393fdc5643d8289339a9781f3bd01512cf39b0a45b6a7a85,"9 ",1051,13,2/3不及格
ea2cb8aa40b4d7844904b19e9f1bfca328f927d0b3cff40cf0b8aca9e35c47a2,"6 ",1051,10,1/2不及格但是為特殊身分
495ff22bdf136b2d022934c3270554acd3502c0a127344f0a5d9e572d5fe42af,"9 ",1051,14,1/2不及格但是為特殊身分
d6443f6a2860f78d64d58ea22f1f4dd1e022518d86797893bbd36e9e0c47b135,"9 ",1051,12,2/3不及格
e0820de9d5f5394e88f22247c7af38ef0b8089d1529d1a67bf7455a69d920dcb,20,1051,29,2/3不及格
017bf0f45227e7df8b3a62d48961b6bc355f90cf2165bd5a91c6b1f4fcf17233,"9 ",1051,14,1/2不及格但是為特殊身分
26aed65b1f69cd2a6329f55b911892b980cae81810bd56c88c2cf0d2d18ab79d,"9 ",1051,14,1/2不及格但是為特殊身分
bad8900d72e33f889241322a7fd0b99b91a7bcf23387f0f322aa8b1640f3d4db,"9 ",1051,15,1/2不及格但是為特殊身分
b5e9925c04b8110bd367d217fd388bf8e5f085de823332201ff8f9c82d7138db,13,1051,19,1/2不及格
1140e40a23abe3a11aea12371182bd40d8aae51936b8ee498f40548a5a0f0603,13,1051,18,2/3不及格
47357ba7130fb57fab274facb0f3b527b23603e25c5267a2548726020a67efc3,"9 ",1051,18,1/2不及格
f6bdcc8b5abeb5c2ba830986bf0331f57f021b6cf91e4240906d8fb2f9cf8189,11,1051,16,2/3不及格
04f9ea49c51ede98338b1a5114d518d5a92ad9e02dd54da5933f2db336ae1739,10,1051,19,1/2不及格但是為特殊身分
60ed640bcf5226ccbac573e9f0f15ea5360b21e9b1e1168a3a6c4b8bd91354c4,16,1051,16,2/3不及格
b56d46f83ad30d59156ddfdabb36e00e24497277df769a4277473456e7c2a668,13,1051,20,1/2不及格但是為特殊身分
795e16130a074bc8ff8e41a4667ae69384da74eab178e5455970d363e4bbc0ce,17,1051,26,1/2不及格但是為特殊身分
b8068f789b2e5e579745dc62156ff0e82c2c9229e2a50e5fde5d8e12af9103e9,"9 ",1051,16,1/2不及格但是為特殊身分
ee09a83607298644aa7e9ff279e6a0201b67aceba8b573cfc3afedeb4d122aac,11,1051,17,1/2不及格但是為特殊身分
7a5781819b78172fdd5218a934fef8d14471bcbe79ef2e0ef3f3d62e1fde6b7d,10,1051,15,2/3不及格
93775476f78c4318ae25f932392354eeb48e284667901fad9c3354069b542a19,10,1051,18,1/2不及格但是為特殊身分
31a2277a97d95d635d1854f1f2efec9cf86d174d33f075a3fa20f1c25b67db03,"8 ",1051,14,1/2不及格但是為特殊身分
9178bc6e2afaf98062df62d247938452a34e87f20981f9144330f18cb182638f,10,1051,18,1/2不及格
ceb0648f95429e09a3014c5797996c363db0eac84099f9b779ed543ad4086336,10,1051,18,1/2不及格但是為特殊身分
8f4585dd90d4784469ff3cf6f32e49b09d6c44edbe1f8dd67db422f1cc95ac8c,15,1051,17,2/3不及格
0b30dab8187430de5b552364341cc3d6d5cc2e8fe34a0d7fc23be120d55b609c,"2 ",1052,"2 ",1/3不及格
b67471f65d434772adc985d9a1326b7cc200f17e8b50b499116869a0f120bc86,"2 ",1052,"2 ",1/3不及格
7b0931077ed72fda7247f7a83c7fe346dffa9666c3d1eb1b55b7202a1a77fbc0,"4 ",1052,"6 ",1/3不及格
901d64f9f8f4e6feb41bdea9dc5000d4d438885d36dd7336fd0fe4873e7365fb,"2 ",1052,"2 ",1/3不及格
b56445e13f6351135c51f1f6d815d0e055869d24cea13439a713fe22dd00b3c6,"1 ",1052,"1 ",1/3不及格
24003c52740ef35a50c6708e658a630bfd26d5e177540cc4c2e005096ed4f4f6,"2 ",1052,"2 ",1/3不及格
ea96d7f76868e296ac145d574e0cdc556d75aaeb2d7d5be79b72a8962a77ca8a,"2 ",1052,"2 ",1/3不及格
9b86e4c6e675a64b575cc6ade69be997537bef23cd7251d20c337296c06e3dfc,"6 ",1052,"6 ",1/3不及格
20ce46e080e0ce81c097e7cc797251ea8d43936303bff779fd8c4264ed8d0a2e,"5 ",1052,10,1/2不及格
16ee541974af708b195f7f42dc498d7c7e06313181922fbb594bf430418013c7,"3 ",1052,"3 ",1/3不及格
e0165ca63b2aa1e882972dc5afea3e9c1a6546ddd8eccf3cb478e44981bd4611,"3 ",1052,"3 ",1/3不及格
a138a3d3ecbe15160ea9a117aa50174a9ac1efd86ffa64166830f110def64ecf,11,1052,19,1/2不及格但是為特殊身分
2b2d2742e4aaa34e3400cbac3e15e357f73b4be5aeef207203c42f0e16be805c,"2 ",1052,"2 ",1/3不及格
20f6d802b6ed34381f370aa11c96ac1760628ced273f9de0404f84e392dee640,"3 ",1052,"3 ",1/3不及格
08c415bfe57f3c870d8f828cc2ac2104ebd704a570e73bf836ad68202e6c231a,"2 ",1052,"2 ",1/3不及格
8d589c2b56bba4055b5ace9ea6a6e5d3769a248b48d04e0ab069a69c5679e4cb,"2 ",1052,"2 ",1/3不及格
6183384438ebedeb14591d496b66b7698eac67e24b553dc5fad0751fddf854e0,11,1052,16,1/2不及格
e20c33d152b868a27ab89640b92d4e972e0f6bbf607611115910e8e241c81ec0,10,1052,13,1/2不及格
74a4e5a6fa9588bd78a05f681224f3686157b75e637996b86a7e2e650c09d776,"6 ",1052,"6 ",1/3不及格
7facc49662974e1b149ccb00aa6589fecc876c129104d69a6ff8e807a7b8bcbc,"2 ",1052,"2 ",1/3不及格
4e2bec286de591dd951718700ecda5db0edbeebfdf6acd60f1901ec9abf4df53,"1 ",1052,"1 ",1/3不及格
cc93d08836837b1018d42b33c52dec5b4ae485e12f0d90487e1b9e4db5d2fdac,"1 ",1052,"1 ",1/3不及格
